expression_id	physical_unique_source_occurrences	canonical_projected_occurrences	normalized_tex
expr-b18954ba2cf5c193	1	1	\Char{P \land Q}(\vec x) = \begin{cases} 1 & \text{if $\Char{P}(\vec x) = \Char{Q}(\vec x) = 1$}\\ 0 & \text{otherwise} \end{cases}
expr-b1ebfd534777e14f	1	1	R(x, 0)
expr-b2a62ddd97c4a290	1	1	\Proj{n}{i}(x_0,\dots,x_{n-1}) = x_i,
expr-b2dbb62440facda5	1	1	\bforall{z < 0}{R(\vec x, z)}
expr-b595b214b5d4865e	1	1	2x
expr-b60126f0f6cfe15f	1	1	g(x, y, z) = \Succ(z)
expr-b63914d2aa2ce5fd	1	1	g_0,g_1,\dots
expr-b7358701e22a7a6c	2	2	y = 0
expr-b77483d29eb72dc8	1	1	f(x) = \Mult(\fn{const}_2(x), \Proj{1}{0}(x))
expr-b7cdd52ed0c34518	1	1	\Mult(x,0) & = 0 \\ \Mult(x,y+1) & = \Add(\Mult(x,y),x)
expr-b9711ee2915de9c0	15	15	\Add
expr-bab3121cf95a2287	1	1	n = p_0^{a_0} \cdot p_1^{a_1} \cdot \dots \cdot p_k^{a_k}
expr-bac52f5ad56b34af	1	1	f(x, y) = 2^{(2^{\iddots^{2^{x}}})}\raisebox{1ex}{\bigg\rbrace} \raisebox{1ex}{\text {$y$ $2$'s}}
expr-bc3b5864a25454f5	3	3	x = 0
expr-bc5f18eacb554029	1	1	p_0=2
expr-bc6e68768f4df913	1	1	\fn{pred}'(x, y)
expr-bd11fad62d2c9dfc	2	2	(k+2)
expr-bd522885def92f18	1	1	\mu x \; (f(x,\vec z) = 0)
expr-be6153780ebdd5b1	1	1	\Add(2, 3) = 4 + 1 = 5
expr-bf173953a9e841d7	1	1	g_1
expr-bf57d113efc4ce1a	1	1	p(2) = 5
expr-bff58268aa6eeedc	6	6	\mu x \; f(x,\vec z)
expr-c1533de8cf0e95f7	2	2	h(0)
expr-c165821f92f9541b	1	1	g(\vec x, 0) & = f(\vec x, 0)\\ g(\vec x, y+1) & = g(\vec x, y) + f(\vec x, y+1).
expr-c1c366f26da43334	1	1	g_k
expr-c2a54fdf1c4380b9	3	3	\Proj{2}{1}
expr-c489f23430817d0e	1	1	g(x_0, y, z) & = g'(\Proj{3}{2}(x_0, y, z)) \intertext{and $g'$ in turn can be defined by composition as} g'(z) & = \Mult(g''(z), \Proj{1}{0}(z)) \intertext{and} g''(z) & = \Succ(f(z)),
expr-c49641d768f5b8cb	2	2	y=0
expr-c5824a5708aa1bd9	1	1	h(2) = h(1+1)
expr-c59dc4e44ff99288	1	1	+1
expr-c65e342838690a21	2	2	y \mid x
expr-c80904897ed65f23	1	1	\tuple{s_0, \dots, s_k}
expr-c8882bc19dd1a481	2	2	\fn{max}(x,y)
expr-c8f5191d2c850bdc	1	1	m_R(\vec x, y) \neq y
expr-c8fe935309f027bc	4	4	f(x,\vec z)
expr-c97dd470afa92249	1	1	h(x,y) = f(x,g(x,x,y),y).
expr-ca3700e68890701c	1	1	p_i^{a+1}
expr-ca84fb5032e1e543	1	1	f(\vec x) = \begin{cases} g_0(\vec x) & \text{if $R_0(\vec{x})$} \\ g_1(\vec x) & \text{if $R_1(\vec{x})$ and not $R_0(\vec{x})$} \\ \vdots & \\ g_{m-1}(\vec x) & \text{if $R_{m-1}(\vec{x})$ and none of the previous hold} \\ g_m(\vec x) & \mbox{otherwise} \end{cases}
expr-ca978112ca1bbdca	123	123	a
expr-cb5a7299b00d81e2	1	1	h(x_0, x_1) = f(x_1, x_0)
expr-cb8e10e73bf6a18c	5	5	p+1
expr-ccc7c1fc434e2e9d	1	1	y_i = g_i(x_0, \dots, x_{n-1})
expr-ccf15e4f87ae4337	1	1	i = 0
expr-cd0aa9856147b6c5	176	172	g
expr-cd2150e8aed591a7	1	1	h\colon\Nat \to \Nat
expr-cdfd500e7880a526	1	1	\fn{tail}(s)
expr-ce0a7ad973bc52f0	4	4	f(x) \fundefined
expr-ce7e0b0e2a8c45f4	1	1	< p+1
expr-cf917227556fc1f4	2	2	l_2
expr-d086805bfd665865	1	1	h(0) & = 1 \\ h(y+1) & = 2 \cdot h(y).
expr-d2416246840fc803	1	1	\fn{pred}(x) = \fn{pred}'(\Zero(x), \Proj{1}{0}(x))
expr-d3ef735b35769c75	2	2	\cfind{e_d} \simeq d
expr-d4098e4d6311558c	1	1	n \ge 2
expr-d43e11fe7ee7f6da	1	1	\Mult(x,y) = x \cdot y
expr-d4735e3a265e16ee	71	75	2
expr-d4a66fb1aa33ca18	2	2	P(\vec x)
expr-d58c1d0fd20a74b3	1	1	h(\vec x, 0) & = f(\vec x) \\ h(\vec x, y+1) & = g(\vec x, y, \tuple{h(\vec x, 0), \dots, h(\vec x, y)}).
expr-d600a7b2756ca6bb	1	1	h(x_0) = \Add(\Proj{1}{0}(x_0),\Proj{1}{0}(x_0)).
expr-d65c49298cf86509	1	1	\Add(x_0, 0) & = \Proj{1}{0}(x_0) = x_0\\ \Add(x_0, y+1) & = \Succ(\Proj{3}{2}(x_0, y, \Add(x_0, y))) = \Add(x_0, y) +1
expr-d76c929dee4a1980	16	16	\cfind{e}
expr-d8b12b6b58c473d3	1	1	\Add(2,1) = 2 + 1 = 3
expr-d966a207d30630ec	1	1	\Char{P \lor Q}(\vec x) & = \fn{max}(\Char{P}(\vec x), \Char{Q}(\vec x)) \text{ and}\\ \Char{P \lif Q}(\vec x) & = \fn{max}(1 \tsub \Char{P}(\vec x), \Char{Q}(\vec x)).
expr-d9791973c1dded6c	1	1	\Proj{1}{0}(x_0)
expr-d9ca66e7c23867a7	1	1	l_3
expr-d9eb0e49bd1e9839	1	1	h(\vec x, y+1)
expr-da12b6fe87dcf5f3	1	1	\fn{sconcat}(s)
expr-db5d799ef1a0f9c3	1	1	f(\vec x) = \fn{cond}(\Char{\lnot R_0}(\vec x),g_0(\vec x),g_1(\vec x)).
expr-dc4e94c8eee03c1f	1	1	d(y) = \begin{cases} 1 & \text{if $h(y, y) = 0$}\\ \umin{x}{x \neq x} & \text{otherwise.} \end{cases}
expr-dddec4cec1599e3c	8	8	\Mult
expr-de7d1b721a1e0632	56	61	i
expr-df0dad555a9c7289	1	1	1 \tsub \Char{P}(\vec x)
expr-df9955829d714544	1	1	\Succ(\Proj{3}{2}(x_0, y, z))
expr-dfa441daf9f4df8a	1	1	h(e, x) = \begin{cases} 1 & \text{if $\cfind{e}(x) \fdefined$}\\ 0 & \text{otherwise.} \end{cases}
expr-dfb4f746dd2f3b1b	1	1	\simeq
expr-e1e6765855c0925c	1	1	p_i^{a+2} \nmid s
expr-e302e6f07b3d70a5	1	1	h(y) = h'(\Proj{1}{0}(y),\Proj{1}{0}(y))
expr-e3077567b15fa4af	2	2	z<y
expr-e38b7b58eb4f7b3a	1	1	R_0(\vec x)
expr-e39db7114af81e97	1	1	g'(z) = 2 \cdot z
expr-e3a38f7294a58e31	1	1	s = p_0^{a_0+1} \cdot \dots \cdot p_{k}^{a_{k}+1},
expr-e3b98a4da31a127d	187	185	t
expr-e3cb3f4dce5e370a	1	1	d(x, y) = 0
expr-e60d53cec3f4568f	2	2	x_{k-1}
expr-e6304ffd5391c53c	1	1	m'_R(\vec{x}, y)
expr-e632b7095b0bf32c	40	40	T
expr-e6605a6f18171dc9	1	1	h(y,y) \neq 0
expr-e6799051fc36316c	1	1	\Char{P \land Q}(\vec x)
expr-e6915bf887e556eb	2	2	z < y
expr-e76d8eb331140f83	1	1	\Mult(2,0)
expr-e77de3ec8e962e37	1	1	\len{s}
expr-e7d1c9237b449a64	1	1	g_1(x)
expr-e8748a5040d97e23	1	1	\fn{IsZero}(x \tsub y)
expr-e8c17252cf9632d5	5	5	\Char{R}
expr-e95355777b59cb5e	1	1	& \bforall{z < y}{R(\vec x, z)} \text{ and}\\ & \bexists{z < y}{R(\vec x, z)}.
expr-eae5274810fb2e34	1	1	z < y+1
expr-ec4651e8e7f851e0	1	1	y = 1
expr-ec53b9efae68ebaf	2	2	y > x
expr-eea62bad037aa99b	1	1	\leq y
expr-ef2d127de37b942b	10	9	5
expr-ef59500f593f24e8	1	1	x + (y \tsub x) = x + 0 = x
expr-efb95e73a322391a	1	1	\fn{Comp}_{k,n}
expr-f10f7239cc7ed303	4	4	\le x
expr-f17d8b48f6a69641	1	1	\Mult(2,1)
expr-f19333325be3b4d7	1	1	h(\vec x, 1) & = g(\vec x, 0, h(\vec x, 0)) = g(\vec x, 0, f(\vec x)). \intertext{We can go on in this way and compute} h(\vec x, 2) & = g(\vec x, 1, h(\vec x, 1)) = g(\vec x, 1, g(\vec x, 0, f(\vec x)))\\ h(\vec x, 3) & = g(\vec x, 2, h(\vec x, 2)) = g(\vec x, 2, g(\vec x, 1, g(\vec x, 0, f(\vec x))))\\ h(\vec x, 4) & = g(\vec x, 3, h(\vec x, 3)) = g(\vec x, 3, g(\vec x, 2, g(\vec x, 1, g(\vec x, 0, f(\vec x)))))\\ & \vdots
expr-f1e5183bd7411038	1	1	S_0
expr-f212c1cf438fc09c	1	1	\bexists{z < y}{R(\vec x, z)} \liff \lnot \bforall{z < y}{\lnot R(\vec x, z)}
expr-f25413b063beb2ef	1	1	p_0^{a_0+1} \cdot p_1^{a_1+1} \cdot p_2^{a_2+1} \cdot \dots \cdot p_k^{a_k+1}.
expr-f2dc52e623459ded	1	1	\Proj{n}{j}
expr-f303ce6dda74413f	1	1	\fn{sequenceBound}(x,k) = p_{k-1}^{k \cdot (x+1)},
expr-f394eff20da25b50	1	1	\fn{hSubtreeSeq}(t,n)
expr-f3b9fd9c94e230f5	2	2	x \neq x
expr-f4c0417aafe3ccec	1	1	\Mult(x_0,0) & = f(x_0) = 0 \\ \Mult(x_0,y+1) & = g(x_0, y, \Mult(x_0,y)) = \Add(\Mult(x_0,y), x_0)
expr-f67ab10ad4e4c531	54	54	F
expr-f6c7bb8c5df25008	1	1	\fn{pred}
expr-f6edbd6f847b69e7	1	1	S = \bigcup_{i \in \Nat} S_i
expr-f782dd90b07e2129	2	2	\fn{pred}(y)
expr-f9fae44fbe241f45	1	1	1 = 0 + 1
expr-fa7d6b524c7003f2	1	1	f(y_0, y_1)
expr-fb4d66121f534e20	1	1	h(x_0, \dots, x_{n-1})
expr-fb7e3d8aa70fbb2e	1	1	k\ge 1
expr-fcbfca902c664ca4	2	2	f(x,\vec z) = 0
expr-fd3e84dc55a773ef	1	1	\#(F)
expr-fdcf076edc5108f3	1	1	\fact{x}+1
expr-fe96ac5aba439557	1	1	g(x_0, y, z) = \Add(z,x_0)
expr-ff057e3908f4aca2	1	1	\fn{concat}(s,t) = {} & \bmin{v < \fn{sequenceBound}(s+t,\len{s} + \len{t})}{} \\ & \quad(\len{v} = \len{s} + \len{t} \land {}\\ & \qquad \bforall{i < \len{s}}{((v)_i = (s)_i) \land {} \\ & \qquad \bforall{j < \len{t}}{((v)_{\len{s}+j} = (t)_j)})}
expr-ff6e5d65faad1ad4	1	1	\Char{R}(\vec x) = \left\{ \begin{array}{ll} 1 & \mbox{if $R(\vec x)$} \\ 0 & \mbox{otherwise} \end{array} \right.
