expression_id	physical_unique_source_occurrences	canonical_projected_occurrences	normalized_tex
expr-441c7413926a416d	1	1	v \in X_\beta
expr-448d6c0708a6613d	1	1	v \notin X_\gamma
expr-4724bf76627efd8a	1	1	\chi_{B}(x) &\defis \begin{cases} 1 & \text{if }x\in B\\ 0 & \text{otherwise.} \end{cases}
expr-476b9edd51844cb0	1	1	\aleph_{0} &\defis \omega & \beth_{0} &\defis \omega\\ \aleph_{\alpha \ordplus 1} &\defis \cardsucc{(\aleph_{\alpha})} & \beth_{\alpha+1} &\defis \cardexpo{2}{\beth_{\alpha}}\\ \aleph_{\alpha} &\defis \bigcup_{\beta< \alpha} \aleph_{\beta} & \beth_{\alpha} &\defis \bigcup_{\beta < \alpha}\beth_{\beta} & \text{when $\alpha$ is a limit ordinal}.
expr-48647d63a534e3e1	1	1	\card{V_\kappa} = \kappa
expr-4893e9df8b5496eb	138	138	\alpha
expr-4b68ab3847feda7d	108	108	X
expr-4bf5f5308abe549f	1	1	\tuple{\alpha \times \alpha, \canonord}
expr-4d2eb930d95d1423	7	7	\cardfont{b}
expr-4dc190c5ba3f4680	1	1	2 \leq \cardfont{b} < \cardfont{a} \leq \cardexpo{2}{\cardfont{b}}
expr-4e3c7511020cb010	1	1	\alpha \times \alpha
expr-4f1058ece857387f	1	1	\Setabs{\max(\gamma_1, \gamma_2)}{\tuple{\gamma_1, \gamma_2} \in X}
expr-50232bdef8c40263	1	1	\card{X_\beta} \leq \cardfont{a}
expr-512a911f16f7706a	1	1	\cardeq{\card{\alpha}}{\alpha}
expr-5157c866e2f2bd7d	1	1	\aleph_1 = \beth_1
expr-522df6ad7d1bb5ca	14	14	\Zminus
expr-528b86f8c38f9730	4	4	\cardexpo{\cardfont{a}}{\cardfont{b}}
expr-5408911f9f73eddf	1	1	\omega \ordtimes \omega < \kappa
expr-54ce300aa2b3e6d6	1	1	\setrank{\funfromto{X}{Y}}
expr-559aead08264d579	478	477	A
expr-559c63bd803bef5b	1	1	\gamma = \max(\gamma_1, \gamma_2)
expr-55d1823545b5b4c3	24	24	\tau
expr-565e5f4eb5e72669	1	1	\card{\bigcup_{\beta \in \cardfont{a}} X_\beta} \leq \cardfont{a}
expr-576dd5406577b02d	1	1	f \colon (\cardfont{b}\disjointsum\cardfont{c}) \to \cardfont{a}
expr-5828eda51f773ec9	1	1	f \colon \cardfont{c} \to (\funfromto{\cardfont{b}}{\cardfont{a}})
expr-583e90eb7865276c	7	7	B \subseteq A
expr-598ca71698daef6a	1	1	\omega + \alpha = \alpha
expr-5c17ab74e47c9426	1	1	\card{\alpha} \in \alpha
expr-5d63b44cd144534c	1	1	\max(\alpha_1, \alpha_2) < \max(\beta_1, \beta_2)
expr-5e4eb86e776d9e86	1	1	\cardeq{\alpha}{\beta}
expr-5ed93b3aeb41aeb8	1	1	\cardle{\alpha \times \alpha}{\alpha}
expr-612a23d3904379cf	3	3	\aleph_\alpha
expr-618d687533fbb236	1	1	\cardexpo{2}{\cardfont{b}} &\leq \cardexpo{\cardfont{a}}{\cardfont{b}}\text{, as $2 \leq \cardfont{a}$}\\ &\leq \cardexpo{(2^\cardfont{a})}{\cardfont{b}} \text{, by \olref[opps]{lem:SizePowerset2Exp}}\\ &= \cardexpo{2}{\cardfont{a} \cardtimes \cardfont{b}} \text{, by \olref{simplecardexpo}} \\ &= \cardexpo{2}{\cardfont{b}} \text{, by \olref[simp]{cardplustimesmax}}
expr-62c66a7a5dd70c31	105	105	m
expr-64f775ac6ae0544e	1	1	\aleph_{\alpha+1}
expr-66d13378c8816533	1	1	\cardeq{(\cardfont{a} \disjointsum \cardfont{b})}{(\cardfont{b} \disjointsum \cardfont{a})}
expr-67610b0632683369	18	18	\gamma
expr-67c0a43903195983	1	1	\tuple{\beta_1, \beta_2}
expr-6c31368de4379e34	1	1	\tau_0(A) & \defis \card{A}\\ \tau_{n+1}(A) & \defis \beth_{\tau_n(A)}\\ \tau(A) & \defis \bigcup_{n < \omega}\tau_n(A) \intertext{As in \olref{bethfixed}, $\tau(A)$ is a $\beth$-fixed point for any $A$, and trivially $\card{A} < \tau(A)$. So now consider this recursive definition:} W_0 &\defis 0\\ W_{\alpha + 1} & \defis \tau(W_\alpha)\\ W_\alpha & \defis \bigcup_{\beta < \alpha} W_\beta \text{, when $\alpha$ is a limit}
expr-6e82ac27792a9ac6	20	20	\Real
expr-6eb2cb875aed951f	1	1	\cardexpo{\cardfont{a}}{n} = \cardfont{a}
expr-703c57c85df5fba6	3	3	\beth_\alpha
expr-7046857daf500937	37	37	\ZF
expr-705e78cac6bb8e8b	1	1	\cardeq{\Real}{\Pow{\omega}}
expr-723699f6b0319bc1	1	1	\alpha = (\omega\ordtimes\omega) \ordplus \beta
expr-7532402fed19c870	1	1	\ZFC + \lnot\text{CH}
expr-76208888c14b5db6	1	1	\Bin^{\omega}
expr-7701c56f6c7ea9fe	1	1	\alpha_2 < \beta_2
expr-7864d74e178141e7	1	1	\funfromto{\omega}{2}
expr-786c3d188fec6489	1	1	\cardfont{a} = \cardsucc{\cardfont{b}}
expr-7a045c1ef97d790c	9	9	A \times B
expr-7c582c2b017c6fbf	1	1	\kappa< \aleph_\kappa
expr-7dd13371e57203fa	1	1	\cardfont{a}\cardtimes\cardfont{a} = \cardfont{a} \leq \cardfont{a} \cardplus \cardfont{b} \leq \cardfont{a} \cardplus \cardfont{a} \leq \cardfont{a} \cardtimes \cardfont{a}
expr-80dd722deb2674b6	1	1	\cardfont{b} < \cardexpo{2}{\cardfont{b}}
expr-81a1c5037f99dacd	1	1	\kappa= \bigcup_{n < \omega} \kappa_{n+1} = \bigcup_{n < \omega}\aleph_{\kappa_n} = \bigcup_{\alpha < \kappa}\aleph_\alpha = \aleph_\kappa
expr-81cbb13c1f4a5561	1	1	\beth_{\alpha+1}
expr-84c1bc4c3222ea4b	1	1	g \colon \Real \to \Pow{\omega}
expr-84e8c34537916246	1	1	g \colon \bigcup_{\beta \in \cardfont{a}} X_\beta \to \cardfont{a} \times \cardfont{a}
expr-868fad332b60fd0a	1	1	\aleph_0 = \beth_0
expr-869382de818e47fe	1	1	\omega \ordplus \alpha = \omega \ordplus ((\omega \ordtimes \omega) \ordplus \beta) = (\omega \ordplus (\omega \ordtimes \omega)) \ordplus \beta = (\omega \ordtimes \omega) \ordplus \beta = \alpha
expr-8846f8f26404e16f	3	3	\cardfont{b} < \cardfont{a}
expr-8bc9f3d0df963525	2	2	\leq\cardfont{a}
expr-8dd91f8c4b09023d	1	1	X \subseteq \alpha\times\alpha
expr-913cf3b881945151	1	1	\tuple{\beta, \gamma} \in \cardfont{b} \times \cardfont{c}
expr-92a21d47df981641	1	1	\cardexpo{\cardfont{a}}{n} = \cardfont{a} \cardtimes \cardfont{a} \cardtimes \ldots \cardtimes \cardfont{a} = \cardfont{a}
expr-937cdad7cd471979	1	1	\cardexpo{(\cardexpo{\cardfont{a}}{\cardfont{b}})}{\cardfont{c}} = \cardexpo{\cardfont{a}}{\cardfont{b} \cardtimes \cardfont{c}}
expr-95a8355b06b66389	1	1	\setrank{X}
expr-96b71b8ea23f3684	1	1	\omega \ordtimes \omega = \omega \ordtimes (1 \ordplus \omega) = (\omega \ordtimes 1) \ordplus (\omega\ordtimes\omega) = \omega \ordplus (\omega \ordtimes \omega)
expr-96d0ac49aceb3fbf	2	2	\cardsucc{\cardfont{a}}
expr-97320fa1c6111401	1	1	f_\cardfont{c}(\gamma) = f(\gamma, 1)
expr-9836020725b6fff8	1	1	0 < \aleph_0
expr-9881768c4b7b6085	1	1	\cardeq{\alpha \times \alpha}{\beta \times \beta}
expr-9a89728b4bb49649	1	1	\tuple{\gamma_1, \gamma_2} \in \alpha \times \alpha
expr-9b4aa9b2f0e1dbea	1	1	2 \leq \cardfont{a} \leq \cardfont{b}
expr-9b5655188745a242	1	1	\cardfont{a} = \max(\cardfont{a}, \cardfont{b})
expr-9e7f4a1822ad8447	6	6	\beth
expr-9ef714289deedcf5	4	4	\gamma \in \beta
expr-a07d283fa971c66e	1	1	\tuple{\gamma_1, \gamma_2} \mapsto \tuple{f(\gamma_1), f(\gamma_2)}
expr-a0e54f88d44846e3	2	2	\gamma \in \cardfont{c}
expr-a45b71f0620cf4b1	1	1	\cardfont{a}, \cardfont{b}, \cardfont{c}
expr-a4ef17a629d8bc6c	1	1	\text{Seg}(\gamma_1, \gamma_2) & \precsim ((\gamma \ordplus 1)\ordtimes (\gamma \ordplus 1))\\ &\approx (\gamma \ordtimes \gamma) \text{, by \olref[ord-arithmetic][using-addition]{ordinfinitycharacter} and \olref{simplecardproduct}}\\ &\approx \gamma \text{, by the induction hypothesis}\\ & \prec \alpha\text{, since $\alpha$ is a cardinal}
expr-aac6d12ee6adf210	1	1	\cardeq{\alpha}{\alpha \times \alpha}
expr-ab0c73e908963f59	1	1	\setrank{Y}
expr-aba0ac8fc1b46a59	1	1	\ZFC + \text{GCH}
expr-ad60575d91fc39d5	2	2	\cardfont{a} = \aleph_\gamma
expr-b22e2621b9cb3013	1	1	\aleph_\alpha = \beth_\alpha
expr-b35a570dd1397cc2	1	1	\gamma = \bigcup_{\cardfont{b} < \cardfont{a}}\gamma_\cardfont{b}
expr-b4ba5eea812378b1	1	1	\omega < \cardexpo{2}{\omega}
expr-b4c6291b64161960	1	1	\aleph_0 = \beth_0 = \omega
expr-b4ee0f45f3b6961e	1	1	1 < \aleph_1
expr-b5baefbbb1300da7	40	39	\Bin^\omega
expr-b62fb38fa53c3be5	1	1	\disjointsum
expr-b645d837ca596c1a	8	8	\aleph
expr-b9e5414b3f040e8c	1	1	\kappa_0 &= 0\\ \kappa_{n+1} &= \aleph_{\kappa_n}\\ \kappa&= \bigcup_{n < \omega}\kappa_n
expr-ba475e3fea4db18b	3	3	V_\kappa
expr-bb19a1dc5b65c869	2	2	\alpha_1 = \beta_1
expr-bdf15923f1863bda	2	2	\cardexpo{\cardfont{a}}{\cardfont{b}} = \cardexpo{2}{\cardfont{b}}
expr-c04455bd1e7d7d88	1	1	\text{Seg}(\gamma_1, \gamma_2) &= \Setabs{\tuple{\delta_1, \delta_2} \in \alpha \times \alpha}{\tuple{\delta_1, \delta_2} \canonord \tuple{\gamma_1, \gamma_2}}
expr-c1f84ae5ed05d268	1	1	\cardexpo{\cardfont{a}}{\cardfont{b}} = \cardsucc{\cardfont{a}}
expr-c2048e02de4999a2	2	2	f \colon \alpha \to \beta
expr-c22a834c5dd99eca	1	1	\cardfont{a} \cardplus \cardfont{b} &\defis \card{\cardfont{a} \disjointsum \cardfont{b}}\\ \cardfont{a} \cardtimes \cardfont{b} &\defis \card{\cardfont{a} \times \cardfont{b}}\\ \cardexpo{\cardfont{a}}{\cardfont{b}} &\defis \card{\funfromto{\cardfont{b}}{\cardfont{a}}}
expr-c552f81100ba4b60	1	1	f \mapsto f^*
expr-c817daca09969708	1	1	\cardfont{a} \cardtimes \cardfont{b} = \cardfont{a} \cardplus \cardfont{b} = \text{max}(\cardfont{a}, \cardfont{b}).
expr-c81a6a0df60c1020	1	1	\Setabs{\tuple{\gamma_1,\gamma_2} \in X}{\max(\gamma_1, \gamma_2) = \delta}
expr-c8949eab46ebfc77	1	1	\cardfont{a} = \cardexpo{\cardfont{a}}{\cardfont{b}}
expr-c9626e05648546b9	1	1	\cardexpo{\cardfont{a}}{\cardfont{b} \cardplus \cardfont{c}} = \cardexpo{\cardfont{a}}{\cardfont{b}} \cardtimes \cardexpo{\cardfont{a}}{\cardfont{c}}
expr-c9895046d036ca65	1	1	\tuple{\gamma_1, \gamma_2} \canonord \tuple{\gamma+1, \gamma + 1}
expr-caf5d72a278bcfcd	1	1	2 = \{0, 1\}
expr-cafaf2312799238d	1	1	\kappa= \beth_\kappa
expr-cb95c4cb42bc2c4e	1	1	\omega \in \alpha
expr-ce411d89d0f53d5b	1	1	\cardeq{(\cardfont{a} \times \cardfont{b})}{(\cardfont{b} \times \cardfont{a})}
expr-d203ba01eef4198c	74	89	\delta
expr-d318976757631908	1	1	\cardeq{\alpha}{\alpha\times\alpha}
expr-d3d79d86ea776a48	1	1	f \colon \Pow{A} \to \funfromto{A}{2}
expr-d4735e3a265e16ee	71	75	2
expr-d7b2a6054576e967	1	1	\alpha_1 < \beta_1
expr-d87cc01ef52fd93f	2	2	\cardplus
expr-d8824e9378aad1f3	1	1	\kappa=\aleph_\kappa
expr-de25e05e7f7c0144	2	2	\card{\Real} = \cardexpo{2}{\omega}
expr-df264a722a1ae280	1	1	\funfromto{\cardfont{b} \disjointsum \cardfont{c}}{\cardfont{a}} \to (\funfromto{\cardfont{b}}{\cardfont{a}} \times \funfromto{\cardfont{c}}{\cardfont{a}})
expr-df7e70e5021544f4	186	184	B
expr-e349851823caf578	20	20	\ZFC
expr-e3ebd12aa88a9541	1	1	\cardfont{a}, \cardfont{b}
expr-e459021f2080582e	1	1	\card{\Real} = \beth_1
expr-e4d28c0b3e89a680	1	1	f_\cardfont{b}(\beta) = f(\beta, 0)
expr-e5a69bbb6bda64f3	1	1	X_\beta
expr-e699a88f5fe9eec8	1	1	\Pow{\omega}
expr-e722e620f9c5a72b	5	5	\canonord
expr-e8e03daa6ead8005	1	1	f^*(\beta, \gamma) = (f(\gamma))(\beta)
expr-e9ed9c39c76e6441	1	1	f(B) = \chi_B
expr-ea0ba03ad68b6f72	1	1	\cardeq{\Pow{A}}{\funfromto{A}{2}}
expr-ea13392c3c89c82e	1	1	2 < \aleph_2
expr-ebc33acdb2456947	1	1	\tuple{\alpha_1, \alpha_2} \canonord \tuple{\beta_1, \beta_2}
expr-f0bb9b0835d4f4f6	1	1	\chi_B \in \funfromto{A}{2}
expr-f1672d6cf895c128	3	3	\max(\alpha_1, \alpha_2) = \max(\beta_1, \beta_2)
expr-f3f3804480e8551a	99	99	\beta
expr-f55d458785a64e48	1	1	g(v) = \tuple{\beta, f_\beta(v)}
expr-f6718113dab3a636	3	3	\omega \ordtimes \omega \leq \alpha
expr-f72ebed11a3595ce	1	1	\bigcup_{\beta \in \cardfont{a}} X_\beta \preceq \cardfont{a} \times \cardfont{a} \approx \cardfont{a}
expr-f7acd2561ab2bd63	1	1	f \mapsto (f_{\cardfont{b}} \times f_\cardfont{c})
expr-f85fa8064284ca5f	1	1	\funfromto{\cardfont{c}}{(\funfromto{\cardfont{b}}{\cardfont{a}})} \to \funfromto{\cardfont{b} \cardtimes \cardfont{c}}{\cardfont{a}}
expr-f926f4e136aa55c9	1	1	f \colon \Pow{\omega} \to \Real
expr-f972265d166ed1f4	1	1	\cardeq{\card{\alpha}}{\card{\alpha} \times \card{\alpha}}
expr-fa764ecb38aaa05b	1	1	\cardexpo{2}{\cardfont{b}}\leq \cardexpo{\cardfont{a}}{\cardfont{b}} \leq \cardexpo{(\cardexpo{2}{\cardfont{b}})}{\cardfont{b}} = \cardexpo{2}{\cardfont{b}\cardtimes\cardfont{b}} = \cardexpo{2}{\cardfont{b}}
expr-fcb5f40df9be6bae	30	30	W
expr-fe3756fb5599cf1a	2	2	n \cdot m
expr-ff4be5f76635a0aa	2	2	\beth_1
