decision_id,chapter_key,view,route,math_root_ordinal,formula_id,expression_id,source_file,source_line,source_column,source_anchor_count,source_anchor_resolution,source_anchor_set_json,final_printed_page,source_tex,before_mathml_sha256,after_mathml_sha256
OLAB-EN-A11Y-NOTATION-002,fol:com,read,parts/fol/chapters/com/read.html,713,projected-formula-0011917,expr-4984cbf440f49af7,content/first-order-logic/completeness/compactness.tex,139,1,1,formula-id-exact,"[{""chapter_key"":""fol:com"",""formula_id"":""projected-formula-0011917"",""normalized_tex"":""\\{\\Obj{0} < c\\} \\cup \\Setabs{ c \\times \\num k < \\Obj{1} }{k \\in \\PosInt}"",""source_column"":1,""source_file"":""content/first-order-logic/completeness/compactness.tex"",""source_ledger"":""data/fol-completeness-authority/semantic_occurrences.jsonl"",""source_ledger_line"":713,""source_line"":139}]",PENDING_FINAL_PAGINATION,\{\Obj{0} < c\} \cup \Setabs{ c \times \num k < \Obj{1} }{k \in \PosInt},d7aacadb0b03f87bb216f7285fd4989cc7b6dc53d4ccd355732c91df23dbf76a,79b9f3fb327da2357ae2e196370ed0e23eb96302185bfb01748a409941cbe41c
OLAB-EN-A11Y-NOTATION-002,fol:com,read,parts/fol/chapters/com/read.html,747,projected-formula-0011951,expr-cf8d1c351634524e,content/first-order-logic/completeness/compactness.tex,176,3,1,formula-id-exact,"[{""chapter_key"":""fol:com"",""formula_id"":""projected-formula-0011951"",""normalized_tex"":""\\Delta = \\Setabs{!A_{\\ge n}}{n \\ge 1}"",""source_column"":3,""source_file"":""content/first-order-logic/completeness/compactness.tex"",""source_ledger"":""data/fol-completeness-authority/semantic_occurrences.jsonl"",""source_ledger_line"":747,""source_line"":176}]",PENDING_FINAL_PAGINATION,\Delta = \Setabs{!A_{\ge n}}{n \ge 1},33211012590c9ef103a1b27a475d6f125ee1ae2c9de41e5822ea1a9d9877c5c5,78f6b52c34d256778142e90c3a459dddc512b8ddcb51f95f240426c7478cb049
OLAB-EN-A11Y-NOTATION-003,fol:tab,explore,parts/fol/chapters/tab/explore.html,13,,expr-095efa74a5a00b7a,content/first-order-logic/tableaux/soundness-identity.tex,40,1,1,expression-occurrence-set-same-chapter,"[{""chapter_key"":""fol:tab"",""formula_id"":""projected-formula-0010727"",""normalized_tex"":""\\Sat{M}{!A(t_2)}[s]"",""source_column"":1,""source_file"":""content/first-order-logic/tableaux/soundness-identity.tex"",""source_ledger"":""data/fol-tableaux-semantic/semantic_occurrences.jsonl"",""source_ledger_line"":587,""source_line"":40}]",PENDING_FINAL_PAGINATION,\Sat{M}{!A(t_2)}[s],e59d8bc18a46e53adeb3f0673d4d32158284634eed260244fdb61a0655a3591d,3e9d0ce1e3fd9339296c0631fd398e5b731e349eb46314e3a076fafe799c8218
OLAB-EN-A11Y-NOTATION-003,fol:tab,explore,parts/fol/chapters/tab/explore.html,14,,expr-095efa74a5a00b7a,content/first-order-logic/tableaux/soundness-identity.tex,40,1,1,expression-occurrence-set-same-chapter,"[{""chapter_key"":""fol:tab"",""formula_id"":""projected-formula-0010727"",""normalized_tex"":""\\Sat{M}{!A(t_2)}[s]"",""source_column"":1,""source_file"":""content/first-order-logic/tableaux/soundness-identity.tex"",""source_ledger"":""data/fol-tableaux-semantic/semantic_occurrences.jsonl"",""source_ledger_line"":587,""source_line"":40}]",PENDING_FINAL_PAGINATION,\Sat{M}{!A(t_2)}[s],72b738433ebca9ec1f32e8513b8b0ced37f6cde50e45eb67a85dc0ed7c81bd9f,54f5958aedcc9fe3ed5353d5b9e81bf2a14e90d2ee6e628ddbad2d0b83acea4b
OLAB-EN-A11Y-NOTATION-003,fol:tab,explore,parts/fol/chapters/tab/explore.html,101,,expr-36bc3fd16f7e16f4,content/first-order-logic/tableaux/soundness.tex,153,40,1,expression-occurrence-set-same-chapter,"[{""chapter_key"":""fol:tab"",""formula_id"":""projected-formula-0010598"",""normalized_tex"":""\\Sat/{M'}{!A(a)}[s]"",""source_column"":40,""source_file"":""content/first-order-logic/tableaux/soundness.tex"",""source_ledger"":""data/fol-tableaux-semantic/semantic_occurrences.jsonl"",""source_ledger_line"":458,""source_line"":153}]",PENDING_FINAL_PAGINATION,\Sat/{M'}{!A(a)}[s],092415cc531b27504c51f15a98a804705fa739b75b3e303703f5b5fefc422157,afc4e20ef4ad647ec532f4c78835afc3eab21973bed0642f304e247148d9ef26
OLAB-EN-A11Y-NOTATION-003,fol:tab,explore,parts/fol/chapters/tab/explore.html,102,,expr-36bc3fd16f7e16f4,content/first-order-logic/tableaux/soundness.tex,153,40,1,expression-occurrence-set-same-chapter,"[{""chapter_key"":""fol:tab"",""formula_id"":""projected-formula-0010598"",""normalized_tex"":""\\Sat/{M'}{!A(a)}[s]"",""source_column"":40,""source_file"":""content/first-order-logic/tableaux/soundness.tex"",""source_ledger"":""data/fol-tableaux-semantic/semantic_occurrences.jsonl"",""source_ledger_line"":458,""source_line"":153}]",PENDING_FINAL_PAGINATION,\Sat/{M'}{!A(a)}[s],963e2cc439da414947110a0915f14a7ea678fa6bfe1bd0a2cc9c5b5cfdc7e1f2,856baab64dce057dd34b9f237ca2718ac58c5889fd5f0d0d7f76276601f48248
OLAB-EN-A11Y-NOTATION-003,fol:tab,explore,parts/fol/chapters/tab/explore.html,361,,expr-af94206bef0a0365,content/first-order-logic/tableaux/soundness-identity.tex,35,43,1,expression-occurrence-set-same-chapter,"[{""chapter_key"":""fol:tab"",""formula_id"":""projected-formula-0010721"",""normalized_tex"":""\\Sat{M}{!A(t_1)}[s]"",""source_column"":43,""source_file"":""content/first-order-logic/tableaux/soundness-identity.tex"",""source_ledger"":""data/fol-tableaux-semantic/semantic_occurrences.jsonl"",""source_ledger_line"":581,""source_line"":35}]",PENDING_FINAL_PAGINATION,\Sat{M}{!A(t_1)}[s],39b416d4510ea43cfc2195f9bcaf97c21afe403911379d4b97716b1982f74952,4d2fdd456548d1b06335d8a3e765131af1196543819158319dd55ad56815c888
OLAB-EN-A11Y-NOTATION-003,fol:tab,explore,parts/fol/chapters/tab/explore.html,362,,expr-af94206bef0a0365,content/first-order-logic/tableaux/soundness-identity.tex,35,43,1,expression-occurrence-set-same-chapter,"[{""chapter_key"":""fol:tab"",""formula_id"":""projected-formula-0010721"",""normalized_tex"":""\\Sat{M}{!A(t_1)}[s]"",""source_column"":43,""source_file"":""content/first-order-logic/tableaux/soundness-identity.tex"",""source_ledger"":""data/fol-tableaux-semantic/semantic_occurrences.jsonl"",""source_ledger_line"":581,""source_line"":35}]",PENDING_FINAL_PAGINATION,\Sat{M}{!A(t_1)}[s],0f3c7fd7380bbccee072c7c3bdab45d51f97824ef844d1b4a58871911278ba10,de4ee1391715e1e88f87d5683f6dedb1a2e2d1ff3e1963e235fc29e4ef568f87
OLAB-EN-A11Y-NOTATION-003,fol:tab,explore,parts/fol/chapters/tab/explore.html,401,,expr-c289961a0b91db96,content/first-order-logic/tableaux/soundness-identity.tex,37,1,1,expression-occurrence-set-same-chapter,"[{""chapter_key"":""fol:tab"",""formula_id"":""projected-formula-0010723"",""normalized_tex"":""\\Sat{M}{!A(x)}[s]"",""source_column"":1,""source_file"":""content/first-order-logic/tableaux/soundness-identity.tex"",""source_ledger"":""data/fol-tableaux-semantic/semantic_occurrences.jsonl"",""source_ledger_line"":583,""source_line"":37}]",PENDING_FINAL_PAGINATION,\Sat{M}{!A(x)}[s],de99760a7e2ebd873968e71759478fbb9ebd2596795833b7946b2d94c078b6ec,c89855bfe3c327deb3d8ecb966118988ce8a6ca90b0d1aaf5c1a31cd38fe309a
OLAB-EN-A11Y-NOTATION-003,fol:tab,explore,parts/fol/chapters/tab/explore.html,402,,expr-c289961a0b91db96,content/first-order-logic/tableaux/soundness-identity.tex,37,1,1,expression-occurrence-set-same-chapter,"[{""chapter_key"":""fol:tab"",""formula_id"":""projected-formula-0010723"",""normalized_tex"":""\\Sat{M}{!A(x)}[s]"",""source_column"":1,""source_file"":""content/first-order-logic/tableaux/soundness-identity.tex"",""source_ledger"":""data/fol-tableaux-semantic/semantic_occurrences.jsonl"",""source_ledger_line"":583,""source_line"":37}]",PENDING_FINAL_PAGINATION,\Sat{M}{!A(x)}[s],2e2976836d9322ba010638127b2c5ed902bcc6866017cac6145787b243ec66ac,4c53256547daf4e26b2f9b090ef01c026f433e544f254b33721d70cca5c50cc9
OLAB-EN-A11Y-NOTATION-003,fol:tab,explore,parts/fol/chapters/tab/explore.html,413,,expr-c9f5c7d2513a722b,content/first-order-logic/tableaux/soundness.tex,152,45,1,expression-occurrence-set-same-chapter,"[{""chapter_key"":""fol:tab"",""formula_id"":""projected-formula-0010597"",""normalized_tex"":""\\Sat/{M'}{!A(x)}[s]"",""source_column"":45,""source_file"":""content/first-order-logic/tableaux/soundness.tex"",""source_ledger"":""data/fol-tableaux-semantic/semantic_occurrences.jsonl"",""source_ledger_line"":457,""source_line"":152}]",PENDING_FINAL_PAGINATION,\Sat/{M'}{!A(x)}[s],87d752e843e3b8ad49533b709e37d3cab322ca9a2e9851d76c5b191e93ba49e8,b77cbef13d886d63d2be20a922049df19d0efb47754025c52e32cf3e3497ec78
OLAB-EN-A11Y-NOTATION-003,fol:tab,explore,parts/fol/chapters/tab/explore.html,414,,expr-c9f5c7d2513a722b,content/first-order-logic/tableaux/soundness.tex,152,45,1,expression-occurrence-set-same-chapter,"[{""chapter_key"":""fol:tab"",""formula_id"":""projected-formula-0010597"",""normalized_tex"":""\\Sat/{M'}{!A(x)}[s]"",""source_column"":45,""source_file"":""content/first-order-logic/tableaux/soundness.tex"",""source_ledger"":""data/fol-tableaux-semantic/semantic_occurrences.jsonl"",""source_ledger_line"":457,""source_line"":152}]",PENDING_FINAL_PAGINATION,\Sat/{M'}{!A(x)}[s],72aab8d9d4796683d99fc2e6ae4515dd766d5f4c31828b53596f58cf4c48bc72,e6b881435b7298ac0e05d73c7ef109e449149081f66cf09084cd861f5c3468e1
OLAB-EN-A11Y-NOTATION-003,fol:tab,explore,parts/fol/chapters/tab/explore.html,461,,expr-ddc84d3c05dc0332,content/first-order-logic/tableaux/soundness.tex,145,21,1,expression-occurrence-set-same-chapter,"[{""chapter_key"":""fol:tab"",""formula_id"":""projected-formula-0010587"",""normalized_tex"":""\\Sat/{M}{!B(x)}[s]"",""source_column"":21,""source_file"":""content/first-order-logic/tableaux/soundness.tex"",""source_ledger"":""data/fol-tableaux-semantic/semantic_occurrences.jsonl"",""source_ledger_line"":447,""source_line"":145}]",PENDING_FINAL_PAGINATION,\Sat/{M}{!B(x)}[s],1f924698fba957c72be9ac888b70ca46864b4c88e9b5da97edb735c0afd7937a,e3c8a8218c4dd9239062796dc54494df97e1618a6e8bf4148ecfe5777a94cdba
OLAB-EN-A11Y-NOTATION-003,fol:tab,explore,parts/fol/chapters/tab/explore.html,462,,expr-ddc84d3c05dc0332,content/first-order-logic/tableaux/soundness.tex,145,21,1,expression-occurrence-set-same-chapter,"[{""chapter_key"":""fol:tab"",""formula_id"":""projected-formula-0010587"",""normalized_tex"":""\\Sat/{M}{!B(x)}[s]"",""source_column"":21,""source_file"":""content/first-order-logic/tableaux/soundness.tex"",""source_ledger"":""data/fol-tableaux-semantic/semantic_occurrences.jsonl"",""source_ledger_line"":447,""source_line"":145}]",PENDING_FINAL_PAGINATION,\Sat/{M}{!B(x)}[s],f4f5ff5de96ee696c5a08e68fd2100ff44b6e0f7880b5bbf6f4815c895ced5d0,63e9acca744b48282610e1116b47ecbb1f157da878bd768321cff40773c924a2
OLAB-EN-A11Y-NOTATION-003,fol:tab,read,parts/fol/chapters/tab/read.html,447,projected-formula-0010587,expr-ddc84d3c05dc0332,content/first-order-logic/tableaux/soundness.tex,145,21,1,formula-id-exact,"[{""chapter_key"":""fol:tab"",""formula_id"":""projected-formula-0010587"",""normalized_tex"":""\\Sat/{M}{!B(x)}[s]"",""source_column"":21,""source_file"":""content/first-order-logic/tableaux/soundness.tex"",""source_ledger"":""data/fol-tableaux-semantic/semantic_occurrences.jsonl"",""source_ledger_line"":447,""source_line"":145}]",PENDING_FINAL_PAGINATION,\Sat/{M}{!B(x)}[s],e48379ff36eb6bca20fda97f38eef3431cdc6fc7c72e507893aa5ade12f8ba6a,b4090b601beae13fc988933f7c1ffb64af1c44b5679a141a3fae515e8b752cc5
OLAB-EN-A11Y-NOTATION-003,fol:tab,read,parts/fol/chapters/tab/read.html,457,projected-formula-0010597,expr-c9f5c7d2513a722b,content/first-order-logic/tableaux/soundness.tex,152,45,1,formula-id-exact,"[{""chapter_key"":""fol:tab"",""formula_id"":""projected-formula-0010597"",""normalized_tex"":""\\Sat/{M'}{!A(x)}[s]"",""source_column"":45,""source_file"":""content/first-order-logic/tableaux/soundness.tex"",""source_ledger"":""data/fol-tableaux-semantic/semantic_occurrences.jsonl"",""source_ledger_line"":457,""source_line"":152}]",PENDING_FINAL_PAGINATION,\Sat/{M'}{!A(x)}[s],6b6c1d7157ff2a4a96f1a987c6eecf0793127e4ee9a49199ec69ad9aeb687c86,697a5f299555ee8a1775da4673762af111cda7002d5f49c6e0417e022a505550
OLAB-EN-A11Y-NOTATION-003,fol:tab,read,parts/fol/chapters/tab/read.html,458,projected-formula-0010598,expr-36bc3fd16f7e16f4,content/first-order-logic/tableaux/soundness.tex,153,40,1,formula-id-exact,"[{""chapter_key"":""fol:tab"",""formula_id"":""projected-formula-0010598"",""normalized_tex"":""\\Sat/{M'}{!A(a)}[s]"",""source_column"":40,""source_file"":""content/first-order-logic/tableaux/soundness.tex"",""source_ledger"":""data/fol-tableaux-semantic/semantic_occurrences.jsonl"",""source_ledger_line"":458,""source_line"":153}]",PENDING_FINAL_PAGINATION,\Sat/{M'}{!A(a)}[s],d37e111ab9b874cf7704aedc37ac4b72e8e8456b49d0fda1f71dbde03c1b8e2c,3781ea5a7e67bfafe741a77f13b451a65058fa22742e4a940864ddf787f8aeac
OLAB-EN-A11Y-NOTATION-003,fol:tab,read,parts/fol/chapters/tab/read.html,581,projected-formula-0010721,expr-af94206bef0a0365,content/first-order-logic/tableaux/soundness-identity.tex,35,43,1,formula-id-exact,"[{""chapter_key"":""fol:tab"",""formula_id"":""projected-formula-0010721"",""normalized_tex"":""\\Sat{M}{!A(t_1)}[s]"",""source_column"":43,""source_file"":""content/first-order-logic/tableaux/soundness-identity.tex"",""source_ledger"":""data/fol-tableaux-semantic/semantic_occurrences.jsonl"",""source_ledger_line"":581,""source_line"":35}]",PENDING_FINAL_PAGINATION,\Sat{M}{!A(t_1)}[s],7b0014fab26313ac621dbac9cd75ce5b4bd36bb05914aa1790af14f466f19cce,b0d33e718b7815f76683fd90de22aa89c4284dee732f1a7cfe63361eab3500b5
OLAB-EN-A11Y-NOTATION-003,fol:tab,read,parts/fol/chapters/tab/read.html,583,projected-formula-0010723,expr-c289961a0b91db96,content/first-order-logic/tableaux/soundness-identity.tex,37,1,1,formula-id-exact,"[{""chapter_key"":""fol:tab"",""formula_id"":""projected-formula-0010723"",""normalized_tex"":""\\Sat{M}{!A(x)}[s]"",""source_column"":1,""source_file"":""content/first-order-logic/tableaux/soundness-identity.tex"",""source_ledger"":""data/fol-tableaux-semantic/semantic_occurrences.jsonl"",""source_ledger_line"":583,""source_line"":37}]",PENDING_FINAL_PAGINATION,\Sat{M}{!A(x)}[s],68d833a4e3e60fc64a7013dbe69b7c91680d6f0210254b0cdf4df95531c1b207,eede891757222b17e831a9a9d6af39c491d1d523f6f38eadb1d3cc1c46938ca5
OLAB-EN-A11Y-NOTATION-003,fol:tab,read,parts/fol/chapters/tab/read.html,587,projected-formula-0010727,expr-095efa74a5a00b7a,content/first-order-logic/tableaux/soundness-identity.tex,40,1,1,formula-id-exact,"[{""chapter_key"":""fol:tab"",""formula_id"":""projected-formula-0010727"",""normalized_tex"":""\\Sat{M}{!A(t_2)}[s]"",""source_column"":1,""source_file"":""content/first-order-logic/tableaux/soundness-identity.tex"",""source_ledger"":""data/fol-tableaux-semantic/semantic_occurrences.jsonl"",""source_ledger_line"":587,""source_line"":40}]",PENDING_FINAL_PAGINATION,\Sat{M}{!A(t_2)}[s],24ddc426622008dbdae3b6aa81a3c8484ce03239e9cf853f979280a310b9e6c6,c5f2d6424a382c0987f54d6ae7adc8d5eb47d18b5a2c443e5fb8924a97f74980
OLAB-EN-A11Y-NOTATION-002,mod:bas,explore,parts/mod/chapters/bas/explore.html,47,,expr-2821610b26819213,content/model-theory/basics/theory-of-m.tex,21,40,1,expression-occurrence-set-same-chapter,"[{""chapter_key"":""mod:bas"",""formula_id"":""projected-formula-0012555"",""normalized_tex"":""\\Theory{M} = \\Setabs{!A}{\\Sat{M}{!A}}"",""source_column"":40,""source_file"":""content/model-theory/basics/theory-of-m.tex"",""source_ledger"":""data/mod-bas-semantic/semantic_occurrences.jsonl"",""source_ledger_line"":116,""source_line"":21}]",PENDING_FINAL_PAGINATION,\Theory{M} = \Setabs{!A}{\Sat{M}{!A}},1b8a47a008de3b41e836b5d7d59d939db74b78dcd91eda1d4d1cf1a94fc32df2,ee293925cc557f8204ebcbf03545e0e9fa8e014e6ee935546702291a0823ca55
OLAB-EN-A11Y-NOTATION-001,mod:bas,explore,parts/mod/chapters/bas/explore.html,63,,expr-428890bacf44ce4f,content/model-theory/basics/reducts-and-expansions.tex,15,32,4,expression-occurrence-set-same-chapter,"[{""chapter_key"":""mod:bas"",""formula_id"":""projected-formula-0012371"",""normalized_tex"":""\\Lang{L'}"",""source_column"":32,""source_file"":""content/model-theory/basics/reducts-and-expansions.tex"",""source_ledger"":""data/mod-bas-semantic/semantic_occurrences.jsonl"",""source_ledger_line"":138,""source_line"":15},{""chapter_key"":""mod:bas"",""formula_id"":""projected-formula-0012375"",""normalized_tex"":""\\Lang{L'}"",""source_column"":19,""source_file"":""content/model-theory/basics/reducts-and-expansions.tex"",""source_ledger"":""data/mod-bas-semantic/semantic_occurrences.jsonl"",""source_ledger_line"":139,""source_line"":17},{""chapter_key"":""mod:bas"",""formula_id"":""projected-formula-0012376"",""normalized_tex"":""\\Lang{L'}"",""source_column"":1,""source_file"":""content/model-theory/basics/reducts-and-expansions.tex"",""source_ledger"":""data/mod-bas-semantic/semantic_occurrences.jsonl"",""source_ledger_line"":140,""source_line"":20},{""chapter_key"":""mod:bas"",""formula_id"":""projected-formula-0012400"",""normalized_tex"":""\\Lang{L'}"",""source_column"":1,""source_file"":""content/model-theory/basics/reducts-and-expansions.tex"",""source_ledger"":""data/mod-bas-semantic/semantic_occurrences.jsonl"",""source_ledger_line"":141,""source_line"":44}]",PENDING_FINAL_PAGINATION,\Lang{L'},953812cd00c2c94344ee761c1b75d346cf4ffa6a0ae82b4097f2c759e4cfe5a9,e78d1538d20e10bab1c1aa5db020dfa428498a605a3cc7327c54189fd46cecb2
OLAB-EN-A11Y-NOTATION-001,mod:bas,explore,parts/mod/chapters/bas/explore.html,156,,expr-af35f011a762cdb7,content/model-theory/basics/reducts-and-expansions.tex,15,51,1,expression-occurrence-set-same-chapter,"[{""chapter_key"":""mod:bas"",""formula_id"":""projected-formula-0012372"",""normalized_tex"":""\\Lang{L} \\subseteq \\Lang{L'}"",""source_column"":51,""source_file"":""content/model-theory/basics/reducts-and-expansions.tex"",""source_ledger"":""data/mod-bas-semantic/semantic_occurrences.jsonl"",""source_ledger_line"":371,""source_line"":15}]",PENDING_FINAL_PAGINATION,\Lang{L} \subseteq \Lang{L'},29b2560cbf4d4418dfe17359a5bd8fb78046e662084326d21577dff4af381ddd,d6f05fd5bb4fb314649a563cf42dce178e269c374e9bc44c85723b8e4f858fbf
OLAB-EN-A11Y-NOTATION-002,mod:bas,explore,parts/mod/chapters/bas/explore.html,164,,expr-b9848c4df23f7c87,content/model-theory/basics/isomorphism.tex,126,67,1,expression-occurrence-set-same-chapter,"[{""chapter_key"":""mod:bas"",""formula_id"":""projected-formula-0012546"",""normalized_tex"":""X = \\Setabs{h(x)}{x \\in X}"",""source_column"":67,""source_file"":""content/model-theory/basics/isomorphism.tex"",""source_ledger"":""data/mod-bas-semantic/semantic_occurrences.jsonl"",""source_ledger_line"":395,""source_line"":126}]",PENDING_FINAL_PAGINATION,X = \Setabs{h(x)}{x \in X},4ab611a1a7328d39f51a20597f61ef3227cc4d76ab75570337dbee27e37f75f7,0cd8ab2f817570a289acc2e3000b6a6358c9afbdb908c08788f51702a1f2af36
OLAB-EN-A11Y-NOTATION-001,mod:bas,explore,parts/mod/chapters/bas/explore.html,201,,expr-e2cae5756a89cef8,content/model-theory/basics/reducts-and-expansions.tex,60,56,1,expression-occurrence-set-same-chapter,"[{""chapter_key"":""mod:bas"",""formula_id"":""projected-formula-0012407"",""normalized_tex"":""\\Lang{L'} = \\Lang{L} \\cup \\{P\\}"",""source_column"":56,""source_file"":""content/model-theory/basics/reducts-and-expansions.tex"",""source_ledger"":""data/mod-bas-semantic/semantic_occurrences.jsonl"",""source_ledger_line"":448,""source_line"":60}]",PENDING_FINAL_PAGINATION,\Lang{L'} = \Lang{L} \cup \{P\},3c01d9329ede311b2bf8bb7188118e3a4b085b20ff19f7f78074147a49a4fd37,b55299f3245199946bdc71b94c14080004fa6dee4b628d861a5d53849a1ab8b7
OLAB-EN-A11Y-NOTATION-001,mod:bas,read,parts/mod/chapters/bas/read.html,2,projected-formula-0012371,expr-428890bacf44ce4f,content/model-theory/basics/reducts-and-expansions.tex,15,32,1,formula-id-exact,"[{""chapter_key"":""mod:bas"",""formula_id"":""projected-formula-0012371"",""normalized_tex"":""\\Lang{L'}"",""source_column"":32,""source_file"":""content/model-theory/basics/reducts-and-expansions.tex"",""source_ledger"":""data/mod-bas-semantic/semantic_occurrences.jsonl"",""source_ledger_line"":138,""source_line"":15}]",PENDING_FINAL_PAGINATION,\Lang{L'},6d33f58953a96d3d4a6212b0132af6ba652a536848e9efcb38e2bb6bb45418d8,3ae5b40c921120e8d241476ac4bfd64bfc51b93c821f23b61d77e6876baa96ba
OLAB-EN-A11Y-NOTATION-001,mod:bas,read,parts/mod/chapters/bas/read.html,3,projected-formula-0012372,expr-af35f011a762cdb7,content/model-theory/basics/reducts-and-expansions.tex,15,51,1,formula-id-exact,"[{""chapter_key"":""mod:bas"",""formula_id"":""projected-formula-0012372"",""normalized_tex"":""\\Lang{L} \\subseteq \\Lang{L'}"",""source_column"":51,""source_file"":""content/model-theory/basics/reducts-and-expansions.tex"",""source_ledger"":""data/mod-bas-semantic/semantic_occurrences.jsonl"",""source_ledger_line"":371,""source_line"":15}]",PENDING_FINAL_PAGINATION,\Lang{L} \subseteq \Lang{L'},96f89cf8e9445005cb6af023c8f8d2eaa6f4546f8d52246e00904c2eb4a4a24f,e94ebc1c5c53d8687e44ff0d57845785a19a3f4b804ed43718a2d7b6fa102a54
OLAB-EN-A11Y-NOTATION-001,mod:bas,read,parts/mod/chapters/bas/read.html,6,projected-formula-0012375,expr-428890bacf44ce4f,content/model-theory/basics/reducts-and-expansions.tex,17,19,1,formula-id-exact,"[{""chapter_key"":""mod:bas"",""formula_id"":""projected-formula-0012375"",""normalized_tex"":""\\Lang{L'}"",""source_column"":19,""source_file"":""content/model-theory/basics/reducts-and-expansions.tex"",""source_ledger"":""data/mod-bas-semantic/semantic_occurrences.jsonl"",""source_ledger_line"":139,""source_line"":17}]",PENDING_FINAL_PAGINATION,\Lang{L'},2d534192a8711014334898ac65dcafb334e39a19bb93f3958c2cce4861fea8d9,f239c9521b2b8714e5425ab890e0687d2f454df83312c5d78a95d14a7bc5e3c2
OLAB-EN-A11Y-NOTATION-001,mod:bas,read,parts/mod/chapters/bas/read.html,7,projected-formula-0012376,expr-428890bacf44ce4f,content/model-theory/basics/reducts-and-expansions.tex,20,1,1,formula-id-exact,"[{""chapter_key"":""mod:bas"",""formula_id"":""projected-formula-0012376"",""normalized_tex"":""\\Lang{L'}"",""source_column"":1,""source_file"":""content/model-theory/basics/reducts-and-expansions.tex"",""source_ledger"":""data/mod-bas-semantic/semantic_occurrences.jsonl"",""source_ledger_line"":140,""source_line"":20}]",PENDING_FINAL_PAGINATION,\Lang{L'},64fb73c7353f436b6c5879a5b1faeecb0aaa494ab1ecea5689dcbaad4ef72bbd,672a280b028afc8123178634138d6116aace5086ade250c30c503ae8f1c24d5f
OLAB-EN-A11Y-NOTATION-001,mod:bas,read,parts/mod/chapters/bas/read.html,31,projected-formula-0012400,expr-428890bacf44ce4f,content/model-theory/basics/reducts-and-expansions.tex,44,1,1,formula-id-exact,"[{""chapter_key"":""mod:bas"",""formula_id"":""projected-formula-0012400"",""normalized_tex"":""\\Lang{L'}"",""source_column"":1,""source_file"":""content/model-theory/basics/reducts-and-expansions.tex"",""source_ledger"":""data/mod-bas-semantic/semantic_occurrences.jsonl"",""source_ledger_line"":141,""source_line"":44}]",PENDING_FINAL_PAGINATION,\Lang{L'},866944d3a96ea90786a2c6961378f78bb0b6c3c4ef03a1d951a46ab152efef57,cabfd7a21552c4270a73da43e07ef819a51faa571c2c7d1e8033ac1cfbcbf606
OLAB-EN-A11Y-NOTATION-001,mod:bas,read,parts/mod/chapters/bas/read.html,38,projected-formula-0012407,expr-e2cae5756a89cef8,content/model-theory/basics/reducts-and-expansions.tex,60,56,1,formula-id-exact,"[{""chapter_key"":""mod:bas"",""formula_id"":""projected-formula-0012407"",""normalized_tex"":""\\Lang{L'} = \\Lang{L} \\cup \\{P\\}"",""source_column"":56,""source_file"":""content/model-theory/basics/reducts-and-expansions.tex"",""source_ledger"":""data/mod-bas-semantic/semantic_occurrences.jsonl"",""source_ledger_line"":448,""source_line"":60}]",PENDING_FINAL_PAGINATION,\Lang{L'} = \Lang{L} \cup \{P\},38aaa9928e2b6a5423ea058e9b2417053f47a0d4f034c3d07a1c93e885c619dc,7c249088c69ff6bf3d23e65d57f66ad7e9dc9a3a4d2f55963bbeafded087b399
OLAB-EN-A11Y-NOTATION-002,mod:bas,read,parts/mod/chapters/bas/read.html,177,projected-formula-0012546,expr-b9848c4df23f7c87,content/model-theory/basics/isomorphism.tex,126,67,1,formula-id-exact,"[{""chapter_key"":""mod:bas"",""formula_id"":""projected-formula-0012546"",""normalized_tex"":""X = \\Setabs{h(x)}{x \\in X}"",""source_column"":67,""source_file"":""content/model-theory/basics/isomorphism.tex"",""source_ledger"":""data/mod-bas-semantic/semantic_occurrences.jsonl"",""source_ledger_line"":395,""source_line"":126}]",PENDING_FINAL_PAGINATION,X = \Setabs{h(x)}{x \in X},744c5e74bb05582131e662ee6626faaf73dcf71ba2e22ef9c57dbab122923779,5f509bd065ea056d19e82a270a0467df023eee2dd32bf319fb366fdb2f7a6a19
OLAB-EN-A11Y-NOTATION-002,mod:bas,read,parts/mod/chapters/bas/read.html,186,projected-formula-0012555,expr-2821610b26819213,content/model-theory/basics/theory-of-m.tex,21,40,1,formula-id-exact,"[{""chapter_key"":""mod:bas"",""formula_id"":""projected-formula-0012555"",""normalized_tex"":""\\Theory{M} = \\Setabs{!A}{\\Sat{M}{!A}}"",""source_column"":40,""source_file"":""content/model-theory/basics/theory-of-m.tex"",""source_ledger"":""data/mod-bas-semantic/semantic_occurrences.jsonl"",""source_ledger_line"":116,""source_line"":21}]",PENDING_FINAL_PAGINATION,\Theory{M} = \Setabs{!A}{\Sat{M}{!A}},09de2774be8b1801b8a51a055d116746d26c99b92b4ec9b052c9b42339f16b93,9f00df584bcbb533e10da3a84abc69020d27d639122b9a3f679452371a8d9345
